youtube_video_id,youtube_url,title_original,channel_name,language,topic,duration_seconds,availability,description_checked,description_characters,youtube_chapters_checked,chapter_count,captions_checked,caption_languages,contains_marketing_signal,professional_source_signal,evidence_score,preliminary_decision,decision_reason
DnvV26YgifU,https://www.youtube.com/watch?v=DnvV26YgifU,אדוונצ'רים מתחילים בשטח- מרמות מנשה לעין הנציב,ADV Moto Life,he,obstacles,515,public,True,209,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence
_G0C8nEi5Yg,https://www.youtube.com/watch?v=_G0C8nEi5Yg,מגפי רכיבה לשטח,FOX HEAD Israel,he,protective_gear,122,public,True,149,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,5,eligible_for_content_review,caption_tracks=157
KIJHBp_S3hA,https://www.youtube.com/watch?v=KIJHBp_S3hA,כמעט ונפגע עם אופנוע - כביש החוף Motorcycle Near Miss,Michael Duadi,he,urban_hazards,31,public,True,0,True,0,True,,False,False,0,rejected,too_short_for_release_depth; description_missing; no_chapters_or_captions_for_content_evidence; title_indicates_non_instructional_or_promotional_content
aYu9oGc76vU,https://www.youtube.com/watch?v=aYu9oGc76vU,טיפ: איך לבחור מעיל רכיבה לרוכבי אופנועים וקטנועים,ProRiding Israel,he,tires,378,public,True,389,True,0,True,,False,True,4,rejected,no_chapters_or_captions_for_content_evidence
6tCcmH9Zshs,https://www.youtube.com/watch?v=6tCcmH9Zshs,ביצועים של אופנוע ספורט? אפריליה טוארג 660 אדוונצ'ר ראלי לחובבי גז,Tal Etzion EXTREME,he,gravel,374,public,True,0,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|iw-orig|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,4,rejected,description_missing
FDn6vFmc634,https://www.youtube.com/watch?v=FDn6vFmc634,אופנוע חשמלי שיכול לנסוע עם אופנועי בנזין בשטח הכי קשה במדינה?   רכיבה בקו 400 הארד אינדורו,daniel life,he,fatigue,1240,public,True,67,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence
nlrKgPe-uA0,https://www.youtube.com/watch?v=nlrKgPe-uA0,16.4.21 עולים עליות ב-30 מעלות בתרום-תעוז,kRuvi,he,hills,159,public,True,18,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence
KoSmeW5aF0k,https://www.youtube.com/watch?v=KoSmeW5aF0k,החלפת צמיג ידנית לאופנוע שטח מוס\פנימית.,גלעד חורי,he,puncture,812,public,True,76,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence
FPWLmoTf38c,https://www.youtube.com/watch?v=FPWLmoTf38c,"""להוריד 50% מהנפגעים תוך 5 שנים"" | יו""ר הרלב""ד אבי נאור בראיון אצל ינון מגל ובן כספית (19.9.2022)",הרשות הלאומית לבטיחות בדרכים,he,safety_body,364,public,True,102,True,0,True,,False,True,4,rejected,no_chapters_or_captions_for_content_evidence
QqvKa5-6l1w,https://www.youtube.com/watch?v=QqvKa5-6l1w,חילוץ רכב פרטי מבוץ,כל-בו שינוע גרר אופנוע ירושלים,he,recovery,82,public,True,112,True,0,True,,False,False,1,rejected,no_chapters_or_captions_for_content_evidence
Nuw4iY8mXvI,https://www.youtube.com/watch?v=Nuw4iY8mXvI,מרזבה-ציר המעיינות-נקרות - טיול אופנועים בהובלת אודי לנדאו,משה טיולי שטח Moto Tours,he,navigation,272,public,True,0,True,0,True,,False,False,1,rejected,description_missing; no_chapters_or_captions_for_content_evidence; title_indicates_non_instructional_or_promotional_content
Z3s3M9H2-0U,https://www.youtube.com/watch?v=Z3s3M9H2-0U,"פוקס אנדורו - הדרכות רכיבה, מדרגות - קובי חמד",פוקס אנדורו - fox enduro,he,sand,570,public,True,80,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence
Wm62aTzuHPE,https://www.youtube.com/watch?v=Wm62aTzuHPE,Mt 07 | שיעור רישיון A בבאר שבע,שמנמנים ונהנים D:,he,slow_control,433,public,True,83,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence; title_indicates_non_instructional_or_promotional_content
BHZ2mSbXkbw,https://www.youtube.com/watch?v=BHZ2mSbXkbw,טיפ על צמיגי אופנוע - פרוריידינג,ProRiding Israel,he,basics,105,public,True,216,True,0,True,,False,True,3,rejected,no_chapters_or_captions_for_content_evidence
wPQIXpF0bss,https://www.youtube.com/watch?v=wPQIXpF0bss,אדוונצ'רים מתחילים בשטח- נחל אלכסנדר לגן שמואל,ADV Moto Life,he,channel_seed,852,public,True,474,True,7,True,,False,False,5,eligible_for_content_review,youtube_chapters=7
sA7eGpOHS88,https://www.youtube.com/watch?v=sA7eGpOHS88,"אנדורו שטח משולבת סינגלים וסלעים , עליות נחמדות , אזור צומת נחשון והסביבה ,בהובלת דורון אביעד KTM450","Doron Aviad: Enduro, MMA, Ski",he,hills,2577,public,True,1158,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence
hnID7GWz-kU,https://www.youtube.com/watch?v=hnID7GWz-kU,טל דן - מנהלים על אופנועים מדברים עסקים - סרט הנושא,Eran Yoran,he,cornering,228,public,True,98,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence
IpYCg5-2_Js,https://www.youtube.com/watch?v=IpYCg5-2_Js,"אדוונצ'ר קשוח לשטח בפחות מ-40,000 ₪, אפשרי? בדקתי",Kfir Kasharian,he,gravel,1079,public,True,320,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|iw-orig|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,5,eligible_for_content_review,caption_tracks=157
YB4tF7w2UyM,https://www.youtube.com/watch?v=YB4tF7w2UyM,איך לשרוד על הכביש עם אופנוע- התאמת האופנוע לרוכב,Maticycles,he,group_riding,347,public,True,0,True,0,True,,False,False,1,rejected,description_missing; no_chapters_or_captions_for_content_evidence
hHtIj3qYSp8,https://www.youtube.com/watch?v=hHtIj3qYSp8,ילד קטן לבדו שמתקשה לחצות כביש סואן בסוקולוב כיוון שאף רכב לא עוצר לו - צילום: רוני שחר,Ran ben simhon,he,water_crossing,9,public,True,0,True,0,True,,False,False,0,rejected,too_short_for_release_depth; description_missing; no_chapters_or_captions_for_content_evidence
X5JXZwGVSZg,https://www.youtube.com/watch?v=X5JXZwGVSZg,wili קיר 90 מעלות 2004.flv,Wili  Adventure club,he,lifting,13,public,True,273,True,0,True,,False,False,1,rejected,too_short_for_release_depth; no_chapters_or_captions_for_content_evidence
vMM1giqAC5A,https://www.youtube.com/watch?v=vMM1giqAC5A,רכיבת אופנועי שטח בבן שמן אחרי הגשם 14.12.2012,kRuvi,he,mud,155,public,True,0,True,0,True,,False,False,1,rejected,description_missing; no_chapters_or_captions_for_content_evidence
7_FJkf_lzEQ,https://www.youtube.com/watch?v=7_FJkf_lzEQ,כל הדרכים לבטיחות בדרכים - מנתונים למדיניות,הלשכה המרכזית לסטטיסטיקה CBS Israel,he,safety_body,6503,public,True,852,True,0,True,,False,True,4,rejected,too_long_for_focused_guide_entry; no_chapters_or_captions_for_content_evidence
Z-xbcfNuato,https://www.youtube.com/watch?v=Z-xbcfNuato,בדיקת מתיחות וטווח שרשרת באופנוע,Versys 300 - Israel,he,maintenance,70,public,True,263,True,0,True,,False,False,1,rejected,no_chapters_or_captions_for_content_evidence
O3hy800aBXY,https://www.youtube.com/watch?v=O3hy800aBXY,פנצ'ר באופנוע,ידידים - סיוע בדרכים 1230,he,puncture,76,public,True,39,True,0,True,,False,False,1,rejected,no_chapters_or_captions_for_content_evidence
OH9bnjtdUN4,https://www.youtube.com/watch?v=OH9bnjtdUN4,שיטה קלה לזיהוי סוג הכביש. חד סטרי/דו סיטרי,יניב קרניאל,he,u_turn,56,public,True,0,True,0,True,,False,False,0,rejected,too_short_for_release_depth; description_missing; no_chapters_or_captions_for_content_evidence
-fkv0t3KcDk,https://www.youtube.com/watch?v=-fkv0t3KcDk,החלפת משכך היגוי - אדוונצר 1090R | מומנט אופנועים- ירושלים,מומנט אופנועים - מקצוענות מעל הכל,he,countersteering,120,public,True,835,True,0,True,,False,False,3,rejected,no_chapters_or_captions_for_content_evidence
GwXb1oEWeMY,https://www.youtube.com/watch?v=GwXb1oEWeMY,מצב נפשי ופיזי,SobeR RideR,he,fatigue,1384,public,True,373,True,5,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|iw-orig|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,7,eligible_for_content_review,youtube_chapters=5; caption_tracks=157
SdSWQ5M7thw,https://www.youtube.com/watch?v=SdSWQ5M7thw,דרום בקעת הירדן - רכיבת אופנועים בהובלת שוקי גבזה 17032021,משה טיולי שטח Moto Tours,he,navigation,269,public,True,128,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence
bAY-2OdpIus,https://www.youtube.com/watch?v=bAY-2OdpIus,חרבות הברזל 2 חלק 2: חרבו דרבו במדבר,ADV Moto Life,he,channel_seed,2890,public,True,1300,True,16,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|iw-orig|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,7,eligible_for_content_review,youtube_chapters=16; caption_tracks=157
QhNvb6h0XCg,https://www.youtube.com/watch?v=QhNvb6h0XCg,"איך לטפל בשרשרת, ומזה שרשרת בכלל",Moto Lamed,he,maintenance,597,public,True,35,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence
ndXwbuAnyuA,https://www.youtube.com/watch?v=ndXwbuAnyuA,מדריך הוידאו לרוכב המתחיל - 45 שניות על מיקום נכון בנתיב #3,Pkd Aerui,he,urban_hazards,50,public,True,502,True,0,True,,False,True,4,rejected,too_short_for_release_depth; no_chapters_or_captions_for_content_evidence
NJPYufQoJlQ,https://www.youtube.com/watch?v=NJPYufQoJlQ,נחל מתק אופנועי אדוונצ'ר חוצה ישראל אביב 22,Tal Amir - טל עמיר,he,obstacles,137,public,True,0,True,0,True,,False,False,1,rejected,description_missing; no_chapters_or_captions_for_content_evidence
esfd_JFw7nw,https://www.youtube.com/watch?v=esfd_JFw7nw,חילוץ שטח,Yaniv Efraim,he,recovery,32,public,True,46,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|iw-orig|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,4,rejected,too_short_for_release_depth
hFHVxw7JnYI,https://www.youtube.com/watch?v=hFHVxw7JnYI,רכיבת אופנועי אדוונצ'ר ודו שימושיים בבן שמן 21.7.2011,kRuvi,he,night,280,public,True,0,True,0,True,,False,False,1,rejected,description_missing; no_chapters_or_captions_for_content_evidence
62CHqaZRcPk,https://www.youtube.com/watch?v=62CHqaZRcPk,עופר אופנועים  OFERMOTO החלפת צמיגים ובדיקת מיסבים.,ofermoto,he,puncture,90,public,True,38,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|iw-orig|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,4,eligible_for_content_review,caption_tracks=157
Zim8TwU7pJQ,https://www.youtube.com/watch?v=Zim8TwU7pJQ,"כיסוי לאופנוע, כיסוי לאופנוע שטח, MotoPark",tk ltd,he,protective_gear,32,public,True,124,True,0,True,,False,False,1,rejected,too_short_for_release_depth; no_chapters_or_captions_for_content_evidence
GL46KQRi0lc,https://www.youtube.com/watch?v=GL46KQRi0lc,ורד נוטמן - בלימת חירום בקורס נהיגה מתקדמת,veredn10,he,emergency_braking,28,public,True,166,True,0,True,,False,False,1,rejected,too_short_for_release_depth; no_chapters_or_captions_for_content_evidence
Qk9yETprnKs,https://www.youtube.com/watch?v=Qk9yETprnKs,סכנות פוטנציאליות בדרך עירונית עורקית: הולכי רגל,אגף זהב משרד החינוך,he,water_crossing,36,public,True,57,True,0,True,,False,False,1,rejected,too_short_for_release_depth; no_chapters_or_captions_for_content_evidence
_5DhIlXKgpA,https://www.youtube.com/watch?v=_5DhIlXKgpA,בית הספר של החיים | ילד עד גיל 9 לא חוצה כביש לבד,הרשות הלאומית לבטיחות בדרכים,he,safety_body,20,public,True,291,True,0,True,,False,True,3,rejected,too_short_for_release_depth; no_chapters_or_captions_for_content_evidence
ia8i3fLlrUg,https://www.youtube.com/watch?v=ia8i3fLlrUg,חדשות השבת - המכורים לאופנועי שטח | כאן 11 לשעבר רשות השידור,כאן 11 - תאגיד השידור הישראלי,he,offroad_basics,280,public,True,769,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|iw-orig|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,6,rejected,title_indicates_non_instructional_or_promotional_content
uOxOWYnhssY,https://www.youtube.com/watch?v=uOxOWYnhssY,מוטורנט השכרת אופנועים ורייזרים באילת,מוטו רנט,he,sand,81,public,True,408,True,0,True,,False,False,2,rejected,no_chapters_or_captions_for_content_evidence
w9bHxeTqVFA,https://www.youtube.com/watch?v=w9bHxeTqVFA,טיול אופנועים לרמת הגולן 8/5/20,משה טיולי שטח Moto Tours,he,mud,257,public,True,440,True,0,True,aa|ab|af|ak|am|ar|as|ay|az|ba|be|bg|bho|bn|bo|br|bs|ca|ceb|co|crs|cs|cy|da|de|dv|dz|ee|el|en|en-orig|eo|es|et|eu|fa|fi|fil|fj|fo|fr|fy|ga|gaa|gd|gl|gn|gu|gv|ha|haw|hi|hmn|hr|ht|hu|hy|id|ig|is|it|iu|iw|ja|jv|ka|kha|kk|kl|km|kn|ko|kri|ku|ky|la|lb|lg|ln|lo|lt|lua|luo|lv|mfe|mg|mi|mk|ml|mn|mr|ms|mt|my|ne|new|nl|no|nso|ny|oc|om|or|os|pa|pam|pl|ps|pt|pt-PT|qu|rn|ro|ru|rw|sa|sd|sg|si|sk|sl|sm|sn|so|sq|sr|ss|st|su|sv|sw|ta|te|tg|th|ti|tk|tn|to|tr|ts|tt|tum|ug|uk|ur|uz|ve|vi|war|wo|xh|yi|yo|zh-Hans|zh-Hant|zu,False,False,6,rejected,title_indicates_non_instructional_or_promotional_content
xvCHx_ZnOvA,https://www.youtube.com/watch?v=xvCHx_ZnOvA,Georgia by adventure motorcycle - TET - July 2023,משה טיולי שטח Moto Tours,he,navigation,322,public,True,731,True,0,True,,False,False,3,rejected,no_chapters_or_captions_for_content_evidence
